"","taxa_id","W","detected_0.9","detected_0.8","detected_0.7","detected_0.6"
"395","EC:1.7.2.2",2,FALSE,FALSE,FALSE,FALSE
"396","EC:1.7.2.3",0,FALSE,FALSE,FALSE,FALSE
"397","EC:1.7.2.4",0,FALSE,FALSE,FALSE,FALSE
"398","EC:1.7.2.5",2,FALSE,FALSE,FALSE,FALSE
"399","EC:1.7.3.3",0,FALSE,FALSE,FALSE,FALSE
"400","EC:1.7.7.1",1,FALSE,FALSE,FALSE,FALSE
"401","EC:1.7.99.1",1,FALSE,FALSE,FALSE,FALSE
"402","EC:1.7.99.4",0,FALSE,FALSE,FALSE,FALSE
"403","EC:1.8.1.14",NA,NA,NA,NA,NA
"404","EC:1.8.1.15",0,FALSE,FALSE,FALSE,FALSE
"405","EC:1.8.1.2",13,FALSE,FALSE,FALSE,FALSE
"406","EC:1.8.1.4",0,FALSE,FALSE,FALSE,FALSE
"407","EC:1.8.1.7",0,FALSE,FALSE,FALSE,FALSE
"408","EC:1.8.1.8",0,FALSE,FALSE,FALSE,FALSE
"409","EC:1.8.1.9",0,FALSE,FALSE,FALSE,FALSE
"410","EC:1.8.2.2",1499,FALSE,TRUE,TRUE,TRUE
"411","EC:1.8.2.3",0,FALSE,FALSE,FALSE,FALSE
"412","EC:1.8.4.11",0,FALSE,FALSE,FALSE,FALSE
"413","EC:1.8.4.12",0,FALSE,FALSE,FALSE,FALSE
"414","EC:1.8.4.8",0,FALSE,FALSE,FALSE,FALSE
"415","EC:1.8.5.2",1,FALSE,FALSE,FALSE,FALSE
"416","EC:1.8.5.3",0,FALSE,FALSE,FALSE,FALSE
"417","EC:1.8.7.1",0,FALSE,FALSE,FALSE,FALSE
"418","EC:1.8.98.1",0,FALSE,FALSE,FALSE,FALSE
"419","EC:1.8.99.2",1608,TRUE,TRUE,TRUE,TRUE
"420","EC:1.9.3.1",0,FALSE,FALSE,FALSE,FALSE
"421","EC:1.97.1.4",0,FALSE,FALSE,FALSE,FALSE
"422","EC:1.97.1.9",0,FALSE,FALSE,FALSE,FALSE
"423","EC:2.1.1.10",58,FALSE,FALSE,FALSE,FALSE
"424","EC:2.1.1.104",0,FALSE,FALSE,FALSE,FALSE
"425","EC:2.1.1.107",1,FALSE,FALSE,FALSE,FALSE
"426","EC:2.1.1.11",NA,NA,NA,NA,NA
"427","EC:2.1.1.113",0,FALSE,FALSE,FALSE,FALSE
"428","EC:2.1.1.13",17,FALSE,FALSE,FALSE,FALSE
"429","EC:2.1.1.130",2,FALSE,FALSE,FALSE,FALSE
"430","EC:2.1.1.131",2,FALSE,FALSE,FALSE,FALSE
"431","EC:2.1.1.132",1,FALSE,FALSE,FALSE,FALSE
"432","EC:2.1.1.133",NA,NA,NA,NA,NA
"433","EC:2.1.1.14",0,FALSE,FALSE,FALSE,FALSE
"434","EC:2.1.1.144",762,FALSE,FALSE,FALSE,FALSE
"435","EC:2.1.1.148",0,FALSE,FALSE,FALSE,FALSE
"436","EC:2.1.1.151",2,FALSE,FALSE,FALSE,FALSE
"437","EC:2.1.1.152",1506,FALSE,TRUE,TRUE,TRUE
"438","EC:2.1.1.163",NA,NA,NA,NA,NA
"439","EC:2.1.1.166",0,FALSE,FALSE,FALSE,FALSE
"440","EC:2.1.1.17",NA,NA,NA,NA,NA
"441","EC:2.1.1.170",0,FALSE,FALSE,FALSE,FALSE
"442","EC:2.1.1.171",0,FALSE,FALSE,FALSE,FALSE
"443","EC:2.1.1.172",0,FALSE,FALSE,FALSE,FALSE
"444","EC:2.1.1.173",NA,NA,NA,NA,NA
"445","EC:2.1.1.176",0,FALSE,FALSE,FALSE,FALSE
"446","EC:2.1.1.177",0,FALSE,FALSE,FALSE,FALSE
"447","EC:2.1.1.181",7,FALSE,FALSE,FALSE,FALSE
"448","EC:2.1.1.182",0,FALSE,FALSE,FALSE,FALSE
"449","EC:2.1.1.184",0,FALSE,FALSE,FALSE,FALSE
"450","EC:2.1.1.185",0,FALSE,FALSE,FALSE,FALSE
"451","EC:2.1.1.186",0,FALSE,FALSE,FALSE,FALSE
"452","EC:2.1.1.187",1,FALSE,FALSE,FALSE,FALSE
"453","EC:2.1.1.189",1,FALSE,FALSE,FALSE,FALSE
"454","EC:2.1.1.190",0,FALSE,FALSE,FALSE,FALSE
"455","EC:2.1.1.191",0,FALSE,FALSE,FALSE,FALSE
"456","EC:2.1.1.192",0,FALSE,FALSE,FALSE,FALSE
"457","EC:2.1.1.193",0,FALSE,FALSE,FALSE,FALSE
"458","EC:2.1.1.195",3,FALSE,FALSE,FALSE,FALSE
"459","EC:2.1.1.196",3,FALSE,FALSE,FALSE,FALSE
"460","EC:2.1.1.197",0,FALSE,FALSE,FALSE,FALSE
"461","EC:2.1.1.198",0,FALSE,FALSE,FALSE,FALSE
"462","EC:2.1.1.199",0,FALSE,FALSE,FALSE,FALSE
"463","EC:2.1.1.200",0,FALSE,FALSE,FALSE,FALSE
"464","EC:2.1.1.201",NA,NA,NA,NA,NA
"465","EC:2.1.1.207",0,FALSE,FALSE,FALSE,FALSE
"466","EC:2.1.1.210",NA,NA,NA,NA,NA
"467","EC:2.1.1.217",1,FALSE,FALSE,FALSE,FALSE
"468","EC:2.1.1.219",NA,NA,NA,NA,NA
"469","EC:2.1.1.220",NA,NA,NA,NA,NA
"470","EC:2.1.1.222",NA,NA,NA,NA,NA
"471","EC:2.1.1.223",1,FALSE,FALSE,FALSE,FALSE
"472","EC:2.1.1.226",NA,NA,NA,NA,NA
"473","EC:2.1.1.227",NA,NA,NA,NA,NA
"474","EC:2.1.1.228",0,FALSE,FALSE,FALSE,FALSE
"475","EC:2.1.1.242",0,FALSE,FALSE,FALSE,FALSE
"476","EC:2.1.1.245",0,FALSE,FALSE,FALSE,FALSE
"477","EC:2.1.1.250",0,FALSE,FALSE,FALSE,FALSE
"478","EC:2.1.1.264",NA,NA,NA,NA,NA
"479","EC:2.1.1.265",0,FALSE,FALSE,FALSE,FALSE
"480","EC:2.1.1.266",0,FALSE,FALSE,FALSE,FALSE
"481","EC:2.1.1.271",NA,NA,NA,NA,NA
"482","EC:2.1.1.289",3,FALSE,FALSE,FALSE,FALSE
"483","EC:2.1.1.294",NA,NA,NA,NA,NA
"484","EC:2.1.1.297",0,FALSE,FALSE,FALSE,FALSE
"485","EC:2.1.1.298",0,FALSE,FALSE,FALSE,FALSE
"486","EC:2.1.1.33",0,FALSE,FALSE,FALSE,FALSE
"487","EC:2.1.1.34",0,FALSE,FALSE,FALSE,FALSE
"488","EC:2.1.1.35",0,FALSE,FALSE,FALSE,FALSE
"489","EC:2.1.1.37",0,FALSE,FALSE,FALSE,FALSE
"490","EC:2.1.1.44",22,FALSE,FALSE,FALSE,FALSE
"491","EC:2.1.1.45",0,FALSE,FALSE,FALSE,FALSE
"492","EC:2.1.1.61",0,FALSE,FALSE,FALSE,FALSE
"493","EC:2.1.1.63",0,FALSE,FALSE,FALSE,FALSE
"494","EC:2.1.1.64",NA,NA,NA,NA,NA
"495","EC:2.1.1.67",7,FALSE,FALSE,FALSE,FALSE
"496","EC:2.1.1.71",NA,NA,NA,NA,NA
"497","EC:2.1.1.72",1,FALSE,FALSE,FALSE,FALSE
"498","EC:2.1.1.74",107,FALSE,FALSE,FALSE,FALSE
"499","EC:2.1.1.77",0,FALSE,FALSE,FALSE,FALSE
"500","EC:2.1.1.79",1,FALSE,FALSE,FALSE,FALSE
"501","EC:2.1.1.80",45,FALSE,FALSE,FALSE,FALSE
"502","EC:2.1.2.1",0,FALSE,FALSE,FALSE,FALSE
"503","EC:2.1.2.10",1,FALSE,FALSE,FALSE,FALSE
"504","EC:2.1.2.11",1,FALSE,FALSE,FALSE,FALSE
"505","EC:2.1.2.2",1,FALSE,FALSE,FALSE,FALSE
"506","EC:2.1.2.3",NA,NA,NA,NA,NA
"507","EC:2.1.2.5",23,FALSE,FALSE,FALSE,FALSE
"508","EC:2.1.2.9",0,FALSE,FALSE,FALSE,FALSE
"509","EC:2.1.3.1",1735,TRUE,TRUE,TRUE,TRUE
"510","EC:2.1.3.11",948,FALSE,FALSE,FALSE,FALSE
"511","EC:2.1.3.2",0,FALSE,FALSE,FALSE,FALSE
"512","EC:2.1.3.3",0,FALSE,FALSE,FALSE,FALSE
"513","EC:2.1.3.6",0,FALSE,FALSE,FALSE,FALSE
"514","EC:2.1.3.9",24,FALSE,FALSE,FALSE,FALSE
"515","EC:2.1.4.1",1609,TRUE,TRUE,TRUE,TRUE
"516","EC:2.10.1.1",0,FALSE,FALSE,FALSE,FALSE
"517","EC:2.2.1.1",0,FALSE,FALSE,FALSE,FALSE
"518","EC:2.2.1.2",0,FALSE,FALSE,FALSE,FALSE
"519","EC:2.2.1.6",1,FALSE,FALSE,FALSE,FALSE
"520","EC:2.2.1.7",1,FALSE,FALSE,FALSE,FALSE
"521","EC:2.2.1.9",0,FALSE,FALSE,FALSE,FALSE
"522","EC:2.3.1.1",0,FALSE,FALSE,FALSE,FALSE
"523","EC:2.3.1.109",0,FALSE,FALSE,FALSE,FALSE
"524","EC:2.3.1.117",0,FALSE,FALSE,FALSE,FALSE
"525","EC:2.3.1.118",0,FALSE,FALSE,FALSE,FALSE
"526","EC:2.3.1.12",0,FALSE,FALSE,FALSE,FALSE
"527","EC:2.3.1.122",0,FALSE,FALSE,FALSE,FALSE
"528","EC:2.3.1.128",0,FALSE,FALSE,FALSE,FALSE
"529","EC:2.3.1.129",0,FALSE,FALSE,FALSE,FALSE
"530","EC:2.3.1.15",0,FALSE,FALSE,FALSE,FALSE
"531","EC:2.3.1.157",0,FALSE,FALSE,FALSE,FALSE
"532","EC:2.3.1.16",0,FALSE,FALSE,FALSE,FALSE
"533","EC:2.3.1.168",0,FALSE,FALSE,FALSE,FALSE
"534","EC:2.3.1.174",3,FALSE,FALSE,FALSE,FALSE
"535","EC:2.3.1.178",29,FALSE,FALSE,FALSE,FALSE
"536","EC:2.3.1.179",1,FALSE,FALSE,FALSE,FALSE
"537","EC:2.3.1.18",0,FALSE,FALSE,FALSE,FALSE
"538","EC:2.3.1.180",0,FALSE,FALSE,FALSE,FALSE
"539","EC:2.3.1.181",0,FALSE,FALSE,FALSE,FALSE
"540","EC:2.3.1.182",1276,FALSE,FALSE,TRUE,TRUE
"541","EC:2.3.1.183",0,FALSE,FALSE,FALSE,FALSE
"542","EC:2.3.1.184",3,FALSE,FALSE,FALSE,FALSE
"543","EC:2.3.1.187",NA,NA,NA,NA,NA
"544","EC:2.3.1.189",NA,NA,NA,NA,NA
"545","EC:2.3.1.19",0,FALSE,FALSE,FALSE,FALSE
"546","EC:2.3.1.191",0,FALSE,FALSE,FALSE,FALSE
"547","EC:2.3.1.193",0,FALSE,FALSE,FALSE,FALSE
"548","EC:2.3.1.20",0,FALSE,FALSE,FALSE,FALSE
"549","EC:2.3.1.201",1317,FALSE,FALSE,TRUE,TRUE
"550","EC:2.3.1.202",0,FALSE,FALSE,FALSE,FALSE
"551","EC:2.3.1.203",NA,NA,NA,NA,NA
"552","EC:2.3.1.204",106,FALSE,FALSE,FALSE,FALSE
"553","EC:2.3.1.207",0,FALSE,FALSE,FALSE,FALSE
"554","EC:2.3.1.222",0,FALSE,FALSE,FALSE,FALSE
"555","EC:2.3.1.228",NA,NA,NA,NA,NA
"556","EC:2.3.1.229",NA,NA,NA,NA,NA
"557","EC:2.3.1.234",1,FALSE,FALSE,FALSE,FALSE
"558","EC:2.3.1.241",0,FALSE,FALSE,FALSE,FALSE
"559","EC:2.3.1.243",NA,NA,NA,NA,NA
"560","EC:2.3.1.28",0,FALSE,FALSE,FALSE,FALSE
"561","EC:2.3.1.29",1,FALSE,FALSE,FALSE,FALSE
"562","EC:2.3.1.30",0,FALSE,FALSE,FALSE,FALSE
"563","EC:2.3.1.31",0,FALSE,FALSE,FALSE,FALSE
"564","EC:2.3.1.35",0,FALSE,FALSE,FALSE,FALSE
"565","EC:2.3.1.37",1302,FALSE,FALSE,TRUE,TRUE
"566","EC:2.3.1.39",0,FALSE,FALSE,FALSE,FALSE
"567","EC:2.3.1.40",81,FALSE,FALSE,FALSE,FALSE
"568","EC:2.3.1.41",0,FALSE,FALSE,FALSE,FALSE
"569","EC:2.3.1.46",1,FALSE,FALSE,FALSE,FALSE
"570","EC:2.3.1.47",0,FALSE,FALSE,FALSE,FALSE
"571","EC:2.3.1.48",0,FALSE,FALSE,FALSE,FALSE
"572","EC:2.3.1.51",0,FALSE,FALSE,FALSE,FALSE
"573","EC:2.3.1.54",0,FALSE,FALSE,FALSE,FALSE
"574","EC:2.3.1.57",0,FALSE,FALSE,FALSE,FALSE
"575","EC:2.3.1.60",0,FALSE,FALSE,FALSE,FALSE
"576","EC:2.3.1.61",0,FALSE,FALSE,FALSE,FALSE
"577","EC:2.3.1.79",0,FALSE,FALSE,FALSE,FALSE
"578","EC:2.3.1.8",1,FALSE,FALSE,FALSE,FALSE
"579","EC:2.3.1.81",0,FALSE,FALSE,FALSE,FALSE
"580","EC:2.3.1.82",0,FALSE,FALSE,FALSE,FALSE
"581","EC:2.3.1.89",14,FALSE,FALSE,FALSE,FALSE
"582","EC:2.3.1.9",59,FALSE,FALSE,FALSE,FALSE
"583","EC:2.3.2.10",243,FALSE,FALSE,FALSE,FALSE
"584","EC:2.3.2.16",NA,NA,NA,NA,NA
"585","EC:2.3.2.17",5,FALSE,FALSE,FALSE,FALSE
"586","EC:2.3.2.18",8,FALSE,FALSE,FALSE,FALSE
"587","EC:2.3.2.2",NA,NA,NA,NA,NA
"588","EC:2.3.2.3",170,FALSE,FALSE,FALSE,FALSE
"589","EC:2.3.2.5",12,FALSE,FALSE,FALSE,FALSE
"590","EC:2.3.2.6",0,FALSE,FALSE,FALSE,FALSE
"591","EC:2.3.2.8",0,FALSE,FALSE,FALSE,FALSE
"592","EC:2.3.3.1",17,FALSE,FALSE,FALSE,FALSE
"593","EC:2.3.3.10",0,FALSE,FALSE,FALSE,FALSE
"594","EC:2.3.3.13",1,FALSE,FALSE,FALSE,FALSE
"595","EC:2.3.3.14",0,FALSE,FALSE,FALSE,FALSE
"596","EC:2.3.3.5",0,FALSE,FALSE,FALSE,FALSE
"597","EC:2.3.3.9",1587,TRUE,TRUE,TRUE,TRUE
"598","EC:2.4.1.1",0,FALSE,FALSE,FALSE,FALSE
"599","EC:2.4.1.10",0,FALSE,FALSE,FALSE,FALSE
"600","EC:2.4.1.109",0,FALSE,FALSE,FALSE,FALSE
"601","EC:2.4.1.11",1610,TRUE,TRUE,TRUE,TRUE
"602","EC:2.4.1.12",0,FALSE,FALSE,FALSE,FALSE
"603","EC:2.4.1.129",0,FALSE,FALSE,FALSE,FALSE
"604","EC:2.4.1.14",0,FALSE,FALSE,FALSE,FALSE
"605","EC:2.4.1.144",1,FALSE,FALSE,FALSE,FALSE
"606","EC:2.4.1.15",1644,TRUE,TRUE,TRUE,TRUE
"607","EC:2.4.1.18",0,FALSE,FALSE,FALSE,FALSE
"608","EC:2.4.1.180",0,FALSE,FALSE,FALSE,FALSE
"609","EC:2.4.1.182",0,FALSE,FALSE,FALSE,FALSE
"610","EC:2.4.1.187",0,FALSE,FALSE,FALSE,FALSE
"611","EC:2.4.1.20",0,FALSE,FALSE,FALSE,FALSE
"612","EC:2.4.1.208",4,FALSE,FALSE,FALSE,FALSE
"613","EC:2.4.1.21",0,FALSE,FALSE,FALSE,FALSE
"614","EC:2.4.1.211",0,FALSE,FALSE,FALSE,FALSE
"615","EC:2.4.1.212",1432,FALSE,TRUE,TRUE,TRUE
"616","EC:2.4.1.227",1,FALSE,FALSE,FALSE,FALSE
"617","EC:2.4.1.230",768,FALSE,FALSE,FALSE,FALSE
"618","EC:2.4.1.245",1463,FALSE,TRUE,TRUE,TRUE
"619","EC:2.4.1.25",0,FALSE,FALSE,FALSE,FALSE
"620","EC:2.4.1.250",0,FALSE,FALSE,FALSE,FALSE
"621","EC:2.4.1.252",11,FALSE,FALSE,FALSE,FALSE
"622","EC:2.4.1.266",10,FALSE,FALSE,FALSE,FALSE
"623","EC:2.4.1.281",1270,FALSE,FALSE,TRUE,TRUE
"624","EC:2.4.1.287",1482,FALSE,TRUE,TRUE,TRUE
"625","EC:2.4.1.288",0,FALSE,FALSE,FALSE,FALSE
"626","EC:2.4.1.289",0,FALSE,FALSE,FALSE,FALSE
"627","EC:2.4.1.290",NA,NA,NA,NA,NA
"628","EC:2.4.1.291",NA,NA,NA,NA,NA
"629","EC:2.4.1.292",0,FALSE,FALSE,FALSE,FALSE
"630","EC:2.4.1.293",0,FALSE,FALSE,FALSE,FALSE
"631","EC:2.4.1.315",0,FALSE,FALSE,FALSE,FALSE
"632","EC:2.4.1.319",NA,NA,NA,NA,NA
"633","EC:2.4.1.320",NA,NA,NA,NA,NA
"634","EC:2.4.1.4",0,FALSE,FALSE,FALSE,FALSE
"635","EC:2.4.1.46",0,FALSE,FALSE,FALSE,FALSE
"636","EC:2.4.1.5",0,FALSE,FALSE,FALSE,FALSE
"637","EC:2.4.1.52",0,FALSE,FALSE,FALSE,FALSE
"638","EC:2.4.1.57",0,FALSE,FALSE,FALSE,FALSE
"639","EC:2.4.1.58",487,FALSE,FALSE,FALSE,FALSE
"640","EC:2.4.1.64",0,FALSE,FALSE,FALSE,FALSE
"641","EC:2.4.1.7",1,FALSE,FALSE,FALSE,FALSE
"642","EC:2.4.1.8",0,FALSE,FALSE,FALSE,FALSE
"643","EC:2.4.1.80",202,FALSE,FALSE,FALSE,FALSE
"644","EC:2.4.1.83",2,FALSE,FALSE,FALSE,FALSE
"645","EC:2.4.2.1",0,FALSE,FALSE,FALSE,FALSE
"646","EC:2.4.2.10",0,FALSE,FALSE,FALSE,FALSE
"647","EC:2.4.2.12",0,FALSE,FALSE,FALSE,FALSE
"648","EC:2.4.2.14",0,FALSE,FALSE,FALSE,FALSE
"649","EC:2.4.2.17",0,FALSE,FALSE,FALSE,FALSE
"650","EC:2.4.2.18",0,FALSE,FALSE,FALSE,FALSE
"651","EC:2.4.2.19",0,FALSE,FALSE,FALSE,FALSE
"652","EC:2.4.2.2",2,FALSE,FALSE,FALSE,FALSE
"653","EC:2.4.2.21",2,FALSE,FALSE,FALSE,FALSE
"654","EC:2.4.2.22",0,FALSE,FALSE,FALSE,FALSE
"655","EC:2.4.2.28",0,FALSE,FALSE,FALSE,FALSE
"656","EC:2.4.2.29",0,FALSE,FALSE,FALSE,FALSE
"657","EC:2.4.2.3",1,FALSE,FALSE,FALSE,FALSE
"658","EC:2.4.2.37",0,FALSE,FALSE,FALSE,FALSE
"659","EC:2.4.2.4",0,FALSE,FALSE,FALSE,FALSE
"660","EC:2.4.2.44",0,FALSE,FALSE,FALSE,FALSE
"661","EC:2.4.2.45",NA,NA,NA,NA,NA
"662","EC:2.4.2.46",NA,NA,NA,NA,NA
"663","EC:2.4.2.47",1453,FALSE,TRUE,TRUE,TRUE
"664","EC:2.4.2.52",1,FALSE,FALSE,FALSE,FALSE
"665","EC:2.4.2.53",1370,FALSE,FALSE,TRUE,TRUE
"666","EC:2.4.2.7",1,FALSE,FALSE,FALSE,FALSE
"667","EC:2.4.2.8",0,FALSE,FALSE,FALSE,FALSE
"668","EC:2.4.2.9",0,FALSE,FALSE,FALSE,FALSE
"669","EC:2.4.99.12",NA,NA,NA,NA,NA
"670","EC:2.4.99.13",NA,NA,NA,NA,NA
"671","EC:2.4.99.14",NA,NA,NA,NA,NA
"672","EC:2.4.99.15",NA,NA,NA,NA,NA
"673","EC:2.4.99.16",0,FALSE,FALSE,FALSE,FALSE
"674","EC:2.4.99.17",0,FALSE,FALSE,FALSE,FALSE
"675","EC:2.4.99.19",0,FALSE,FALSE,FALSE,FALSE
"676","EC:2.5.1.1",NA,NA,NA,NA,NA
"677","EC:2.5.1.10",NA,NA,NA,NA,NA
"678","EC:2.5.1.101",208,FALSE,FALSE,FALSE,FALSE
"679","EC:2.5.1.105",0,FALSE,FALSE,FALSE,FALSE
"680","EC:2.5.1.120",0,FALSE,FALSE,FALSE,FALSE
"681","EC:2.5.1.15",0,FALSE,FALSE,FALSE,FALSE
"682","EC:2.5.1.16",0,FALSE,FALSE,FALSE,FALSE
"683","EC:2.5.1.17",2,FALSE,FALSE,FALSE,FALSE
"684","EC:2.5.1.18",0,FALSE,FALSE,FALSE,FALSE
"685","EC:2.5.1.19",0,FALSE,FALSE,FALSE,FALSE
"686","EC:2.5.1.21",0,FALSE,FALSE,FALSE,FALSE
"687","EC:2.5.1.26",1408,FALSE,TRUE,TRUE,TRUE
"688","EC:2.5.1.29",0,FALSE,FALSE,FALSE,FALSE
"689","EC:2.5.1.3",42,FALSE,FALSE,FALSE,FALSE
"690","EC:2.5.1.30",0,FALSE,FALSE,FALSE,FALSE
"691","EC:2.5.1.31",0,FALSE,FALSE,FALSE,FALSE
"692","EC:2.5.1.32",0,FALSE,FALSE,FALSE,FALSE
"693","EC:2.5.1.39",0,FALSE,FALSE,FALSE,FALSE
"694","EC:2.5.1.44",0,FALSE,FALSE,FALSE,FALSE
"695","EC:2.5.1.46",0,FALSE,FALSE,FALSE,FALSE
"696","EC:2.5.1.47",1,FALSE,FALSE,FALSE,FALSE
"697","EC:2.5.1.48",0,FALSE,FALSE,FALSE,FALSE
"698","EC:2.5.1.49",1,FALSE,FALSE,FALSE,FALSE
"699","EC:2.5.1.54",1,FALSE,FALSE,FALSE,FALSE
"700","EC:2.5.1.55",0,FALSE,FALSE,FALSE,FALSE
"701","EC:2.5.1.56",0,FALSE,FALSE,FALSE,FALSE
"702","EC:2.5.1.6",1,FALSE,FALSE,FALSE,FALSE
"703","EC:2.5.1.61",1,FALSE,FALSE,FALSE,FALSE
"704","EC:2.5.1.62",NA,NA,NA,NA,NA
"705","EC:2.5.1.68",0,FALSE,FALSE,FALSE,FALSE
"706","EC:2.5.1.7",0,FALSE,FALSE,FALSE,FALSE
"707","EC:2.5.1.72",0,FALSE,FALSE,FALSE,FALSE
"708","EC:2.5.1.74",0,FALSE,FALSE,FALSE,FALSE
"709","EC:2.5.1.75",0,FALSE,FALSE,FALSE,FALSE
"710","EC:2.5.1.78",0,FALSE,FALSE,FALSE,FALSE
"711","EC:2.5.1.9",0,FALSE,FALSE,FALSE,FALSE
"712","EC:2.5.1.90",0,FALSE,FALSE,FALSE,FALSE
"713","EC:2.5.1.97",0,FALSE,FALSE,FALSE,FALSE
"714","EC:2.6.1.1",0,FALSE,FALSE,FALSE,FALSE
"715","EC:2.6.1.102",0,FALSE,FALSE,FALSE,FALSE
"716","EC:2.6.1.109",30,FALSE,FALSE,FALSE,FALSE
"717","EC:2.6.1.11",0,FALSE,FALSE,FALSE,FALSE
"718","EC:2.6.1.13",0,FALSE,FALSE,FALSE,FALSE
"719","EC:2.6.1.16",0,FALSE,FALSE,FALSE,FALSE
"720","EC:2.6.1.17",0,FALSE,FALSE,FALSE,FALSE
"721","EC:2.6.1.18",1473,FALSE,TRUE,TRUE,TRUE
"722","EC:2.6.1.19",0,FALSE,FALSE,FALSE,FALSE
"723","EC:2.6.1.2",0,FALSE,FALSE,FALSE,FALSE
"724","EC:2.6.1.21",1,FALSE,FALSE,FALSE,FALSE
"725","EC:2.6.1.22",0,FALSE,FALSE,FALSE,FALSE
"726","EC:2.6.1.30",NA,NA,NA,NA,NA
"727","EC:2.6.1.34",NA,NA,NA,NA,NA
"728","EC:2.6.1.36",0,FALSE,FALSE,FALSE,FALSE
"729","EC:2.6.1.37",0,FALSE,FALSE,FALSE,FALSE
"730","EC:2.6.1.42",0,FALSE,FALSE,FALSE,FALSE
"731","EC:2.6.1.44",NA,NA,NA,NA,NA
"732","EC:2.6.1.45",NA,NA,NA,NA,NA
"733","EC:2.6.1.51",NA,NA,NA,NA,NA
"734","EC:2.6.1.52",1,FALSE,FALSE,FALSE,FALSE
"735","EC:2.6.1.55",26,FALSE,FALSE,FALSE,FALSE
"736","EC:2.6.1.57",0,FALSE,FALSE,FALSE,FALSE
"737","EC:2.6.1.59",0,FALSE,FALSE,FALSE,FALSE
"738","EC:2.6.1.62",0,FALSE,FALSE,FALSE,FALSE
"739","EC:2.6.1.66",0,FALSE,FALSE,FALSE,FALSE
"740","EC:2.6.1.76",0,FALSE,FALSE,FALSE,FALSE
"741","EC:2.6.1.81",1,FALSE,FALSE,FALSE,FALSE
"742","EC:2.6.1.83",1,FALSE,FALSE,FALSE,FALSE
"743","EC:2.6.1.84",30,FALSE,FALSE,FALSE,FALSE
"744","EC:2.6.1.85",1,FALSE,FALSE,FALSE,FALSE
"745","EC:2.6.1.9",1,FALSE,FALSE,FALSE,FALSE
"746","EC:2.6.1.92",0,FALSE,FALSE,FALSE,FALSE
"747","EC:2.6.1.96",0,FALSE,FALSE,FALSE,FALSE
"748","EC:2.6.1.98",0,FALSE,FALSE,FALSE,FALSE
"749","EC:2.6.99.2",0,FALSE,FALSE,FALSE,FALSE
"750","EC:2.7.1.1",0,FALSE,FALSE,FALSE,FALSE
"751","EC:2.7.1.100",0,FALSE,FALSE,FALSE,FALSE
"752","EC:2.7.1.107",0,FALSE,FALSE,FALSE,FALSE
"753","EC:2.7.1.11",1,FALSE,FALSE,FALSE,FALSE
"754","EC:2.7.1.113",NA,NA,NA,NA,NA
"755","EC:2.7.1.119",0,FALSE,FALSE,FALSE,FALSE
"756","EC:2.7.1.12",0,FALSE,FALSE,FALSE,FALSE
"757","EC:2.7.1.130",0,FALSE,FALSE,FALSE,FALSE
"758","EC:2.7.1.14",NA,NA,NA,NA,NA
"759","EC:2.7.1.144",0,FALSE,FALSE,FALSE,FALSE
"760","EC:2.7.1.146",NA,NA,NA,NA,NA
"761","EC:2.7.1.147",NA,NA,NA,NA,NA
"762","EC:2.7.1.148",0,FALSE,FALSE,FALSE,FALSE
"763","EC:2.7.1.15",1,FALSE,FALSE,FALSE,FALSE
"764","EC:2.7.1.156",NA,NA,NA,NA,NA
"765","EC:2.7.1.16",1540,FALSE,TRUE,TRUE,TRUE
"766","EC:2.7.1.162",0,FALSE,FALSE,FALSE,FALSE
"767","EC:2.7.1.166",0,FALSE,FALSE,FALSE,FALSE
"768","EC:2.7.1.167",NA,NA,NA,NA,NA
"769","EC:2.7.1.168",1,FALSE,FALSE,FALSE,FALSE
"770","EC:2.7.1.17",2,FALSE,FALSE,FALSE,FALSE
"771","EC:2.7.1.170",0,FALSE,FALSE,FALSE,FALSE
"772","EC:2.7.1.175",1490,FALSE,TRUE,TRUE,TRUE
"773","EC:2.7.1.176",132,FALSE,FALSE,FALSE,FALSE
"774","EC:2.7.1.177",0,FALSE,FALSE,FALSE,FALSE
"775","EC:2.7.1.181",NA,NA,NA,NA,NA
"776","EC:2.7.1.184",0,FALSE,FALSE,FALSE,FALSE
"777","EC:2.7.1.19",0,FALSE,FALSE,FALSE,FALSE
"778","EC:2.7.1.2",0,FALSE,FALSE,FALSE,FALSE
"779","EC:2.7.1.20",1583,TRUE,TRUE,TRUE,TRUE
"780","EC:2.7.1.21",0,FALSE,FALSE,FALSE,FALSE
"781","EC:2.7.1.22",0,FALSE,FALSE,FALSE,FALSE
"782","EC:2.7.1.23",0,FALSE,FALSE,FALSE,FALSE
"783","EC:2.7.1.24",0,FALSE,FALSE,FALSE,FALSE
"784","EC:2.7.1.25",31,FALSE,FALSE,FALSE,FALSE
"785","EC:2.7.1.26",0,FALSE,FALSE,FALSE,FALSE
"786","EC:2.7.1.27",0,FALSE,FALSE,FALSE,FALSE
"787","EC:2.7.1.29",0,FALSE,FALSE,FALSE,FALSE
"788","EC:2.7.1.30",0,FALSE,FALSE,FALSE,FALSE
"789","EC:2.7.1.31",0,FALSE,FALSE,FALSE,FALSE
"790","EC:2.7.1.33",0,FALSE,FALSE,FALSE,FALSE
"791","EC:2.7.1.35",1,FALSE,FALSE,FALSE,FALSE
